,acc_x,acc_y,acc_z,offset
315,-0.8721514967519977,-3.3395457227480736,9.64389414844878,2021-06-15 16:49:04.894
316,-0.98964499249464,-3.170553757126913,9.533536683368872,2021-06-15 16:49:04.794
317,-0.720630378499935,-3.1594194587825277,9.11463746268824,2021-06-15 16:49:04.684
318,-0.7953853512542362,-3.1027902067000968,9.330442595867694,2021-06-15 16:49:04.574
319,-0.7174890083000769,-3.257152089590465,9.57834005300531,2021-06-15 16:49:04.474
320,-0.7366252846819021,-3.2377750660243034,9.480247522486227,2021-06-15 16:49:04.374
321,-0.7859557958414785,-3.1961821256056258,9.323712252611637,2021-06-15 16:49:04.274
322,-1.116691676025069,-3.2030873959425343,9.582982779382114,2021-06-15 16:49:04.174
323,-1.1325074591254978,-3.2328520051102614,9.54629529935737,2021-06-15 16:49:04.074
324,-0.6924943565151005,-3.1873389370029335,9.176094654543215,2021-06-15 16:49:03.974
325,-0.7016760543134788,-3.2733091173336972,9.39885699618483,2021-06-15 16:49:03.874
326,-0.8630031048219613,-3.206186957998897,9.278796833948082,2021-06-15 16:49:03.764
327,-0.9159490875410867,-3.13978324767858,9.318839747044606,2021-06-15 16:49:03.664
328,-0.8004777269387722,-3.2585332092818375,9.401182374990315,2021-06-15 16:49:03.564
329,-0.7478126253276729,-3.3117366019772927,9.617885164895954,2021-06-15 16:49:03.464
330,-0.952949977718154,-3.24463825948792,9.251116341840664,2021-06-15 16:49:03.364
331,-0.7127110200220641,-3.5038602362622173,9.544569193933201,2021-06-15 16:49:03.254
332,-0.746383753783731,-3.428227573212293,9.29960642610742,2021-06-15 16:49:03.154
333,-0.8791933154111491,-3.6431158045799665,9.2473038617178,2021-06-15 16:49:03.055
334,-0.8765514510453742,-3.607144207819395,9.180263341864745,2021-06-15 16:49:02.944
335,-0.8635375622838555,-3.87160657374255,9.483583438746102,2021-06-15 16:49:02.844
336,-0.7144447940065353,-3.8502495477222234,9.317768104993453,2021-06-15 16:49:02.734
337,-0.8506213980963537,-4.254884237932265,9.273050872119327,2021-06-15 16:49:02.634
338,-0.9233213310384647,-4.270610376438825,8.938883604322216,2021-06-15 16:49:02.524
339,-0.8116404021734531,-4.258511615589684,8.908734189477919,2021-06-15 16:49:02.424
340,-0.8593238082104024,-4.450854628624191,9.29564262569405,2021-06-15 16:49:02.324
341,-1.0449681161884439,-4.5042073433899485,9.208653607370888,2021-06-15 16:49:02.225
342,-0.9541102769020391,-4.548095685827775,9.115408601196958,2021-06-15 16:49:02.124
343,-0.6941036705645265,-4.65932240417491,9.135745086984253,2021-06-15 16:49:02.024
344,-0.6996280627851317,-4.747059282312311,9.216963069504292,2021-06-15 16:49:01.924
345,-0.9321780190467,-4.607717244970239,8.873084938344572,2021-06-15 16:49:01.814
346,-1.009228866634532,-4.8106055486324575,9.060280195965468,2021-06-15 16:49:01.714
347,-1.1520459094636848,-4.656976072774956,8.895961494106238,2021-06-15 16:49:01.614
348,-0.6597597336599859,-4.746597718255808,9.07393824563123,2021-06-15 16:49:01.514
349,-0.6918867221855163,-4.568344434759439,9.199098725999011,2021-06-15 16:49:01.415
350,-0.9361435467745836,-4.673929827510797,9.125380356963834,2021-06-15 16:49:01.304
351,-0.6108030591074534,-4.827981554960555,9.223387070129558,2021-06-15 16:49:01.204
352,-0.9396671170140103,-4.561675992961131,9.088169938760405,2021-06-15 16:49:01.095
353,-1.035454819755188,-4.305823638168763,9.027666645620101,2021-06-15 16:49:00.995
354,-0.9247114943087085,-4.173937976003291,9.170259296116328,2021-06-15 16:49:00.884
355,-0.9095469970442589,-3.8852728513844412,9.23998495236561,2021-06-15 16:49:00.784
356,-0.8421464880815899,-3.5710789031369883,9.348039203290144,2021-06-15 16:49:00.684
357,-0.9363166167231067,-3.4971658887247195,9.35132545600538,2021-06-15 16:49:00.574
358,-0.9304850985179158,-3.517489318586142,9.351081452262001,2021-06-15 16:49:00.465
359,-0.9643421429599055,-3.4606050700124236,9.348118983260193,2021-06-15 16:49:00.365
360,-0.9524583468073995,-3.3018132026892175,9.42087888391946,2021-06-15 16:49:00.265
361,-0.8720619609363964,-3.0837304092710025,9.481466992409551,2021-06-15 16:49:00.164
362,-0.9114371877167617,-2.7831704223038254,9.55927244683553,2021-06-15 16:49:00.054
363,-0.8821510951320937,-2.712321353211695,9.549790682223513,2021-06-15 16:48:59.944
364,-0.9052501171075618,-2.6527640750354986,9.604863454573621,2021-06-15 16:48:59.835
365,-0.9269638391737853,-2.6278995117168713,9.599051166003608,2021-06-15 16:48:59.724
366,-0.8909316579929645,-2.616849772838716,9.610332953003098,2021-06-15 16:48:59.624
367,-0.8816159272024968,-2.573470951854353,9.508625956839728,2021-06-15 16:48:59.524
368,-0.8984190807066443,-2.4904352013811626,9.543968202586196,2021-06-15 16:48:59.414
369,-0.9102632822353405,-2.457810562447334,9.597603118200048,2021-06-15 16:48:59.314
370,-0.8840227179445836,-2.465080129215633,9.632186788998041,2021-06-15 16:48:59.214
371,-0.8516106029918813,-2.4950433480161225,9.590025322538914,2021-06-15 16:48:59.114
372,-0.9009119066514328,-2.4449764258530116,9.59784597446821,2021-06-15 16:48:59.014
373,-0.9006231668360063,-2.442098114081795,9.717569480569859,2021-06-15 16:48:58.914
374,-0.874751515090098,-2.4585303707628015,9.590064721028458,2021-06-15 16:48:58.814
375,-0.8595386796633204,-2.463663254286151,9.605951255029238,2021-06-15 16:48:58.704
376,-0.8413989561283848,-2.4697507018428335,9.606819915736963,2021-06-15 16:48:58.594
377,-0.9324715086652,-2.479104642666455,9.595391122144429,2021-06-15 16:48:58.484
378,-0.8902826395764123,-2.429554265404503,9.695122176886011,2021-06-15 16:48:58.384
379,-0.8951487120511992,-2.4508964769807156,9.594383211089745,2021-06-15 16:48:58.284
380,-0.919373187830814,-2.457908874366486,9.575985850788081,2021-06-15 16:48:58.185
381,-0.825508970223267,-2.490349780380603,9.65855563100689,2021-06-15 16:48:58.075
382,-0.9216788126042661,-2.4403877667178833,9.588544757623078,2021-06-15 16:48:57.974
383,-0.9812441782276051,-2.436384760552043,9.593476787458734,2021-06-15 16:48:57.865
384,-0.8916489370401981,-2.419310055732314,9.584279082728603,2021-06-15 16:48:57.754
385,-0.9201509472934379,-2.447239441126102,9.561414871628555,2021-06-15 16:48:57.655
386,-0.8901656490671874,-2.4629908160973697,9.616734110411892,2021-06-15 16:48:57.554
387,-0.9178779881498207,-2.480901878856572,9.647587052146113,2021-06-15 16:48:57.454
388,-0.9103397549532122,-2.424290452632709,9.622939055772376,2021-06-15 16:48:57.354
389,-1.0372456321421581,-2.1710612732376307,9.718754869145949,2021-06-15 16:48:57.254
390,-0.932080236974324,-2.451527359603479,9.727686857494206,2021-06-15 16:48:57.154
391,-0.86835163944832,-2.2947840223131775,9.706479605229774,2021-06-15 16:48:57.044
392,-0.9276287302026685,-2.1317647487297204,9.605557261452676,2021-06-15 16:48:56.944
393,-0.9028414213598033,-2.000389105920957,9.639061753386011,2021-06-15 16:48:56.834
394,-0.965524843263744,-1.819023471077954,9.737840636265943,2021-06-15 16:48:56.734
395,-0.9309521575678634,-1.7229174220714616,9.794959221948465,2021-06-15 16:48:56.634
396,-0.9110233423379479,-1.628942320673361,9.773405607428652,2021-06-15 16:48:56.534
397,-0.8830276437782922,-1.5752512397454521,9.776212123582406,2021-06-15 16:48:56.424
398,-0.858582372120902,-1.5540159244495895,9.83687958825032,2021-06-15 16:48:56.314
399,-0.8784767736309138,-1.5193398105574594,9.8090421475113,2021-06-15 16:48:56.214
400,-0.8640662696199657,-1.456453488718867,9.89602323108621,2021-06-15 16:48:56.114
401,-0.7501001144349819,-1.460388064188511,9.916957560588289,2021-06-15 16:48:56.014
402,-0.7098203708787505,-1.4307777768278385,9.916818503301233,2021-06-15 16:48:55.904
403,-0.7363433415943783,-1.4654052707399536,9.70010574421764,2021-06-15 16:48:55.804
404,-0.7766457905954569,-1.417763499902751,9.819760248506668,2021-06-15 16:48:55.704
405,-0.7613846577724974,-1.3462629638866401,9.84376321465102,2021-06-15 16:48:55.604
406,-0.6123212467751786,-1.3907920557075397,9.903125786056968,2021-06-15 16:48:55.494
407,-0.5500323493510801,-1.3326376496394774,9.907371460654405,2021-06-15 16:48:55.393
408,-0.6260029369532443,-1.4422556248170988,9.986556182507144,2021-06-15 16:48:55.283
409,-0.6649871601216626,-1.5166872049083668,9.803914906782703,2021-06-15 16:48:55.183
410,-0.5987999909493107,-2.000152649307272,9.626545020658254,2021-06-15 16:48:55.083
411,-0.582078011601086,-2.3611794061370976,9.650841564930825,2021-06-15 16:48:54.983
412,-0.6160096890608657,-2.343481037929103,9.691577777898775,2021-06-15 16:48:54.873
413,-0.523839282635818,-2.4413454155450798,9.614995343518249,2021-06-15 16:48:54.773
414,-0.6153257108991652,-2.401024407613469,9.590785801608181,2021-06-15 16:48:54.673
415,-0.6202207754674507,-2.3987036300796793,9.656479257645348,2021-06-15 16:48:54.563
416,-0.6673430335447073,-2.336565440678419,9.650598731340075,2021-06-15 16:48:54.463
417,-0.6294432108933161,-2.2390705919336353,9.647971316389029,2021-06-15 16:48:54.363
418,-0.3984592646753593,-2.112172819694321,9.67309078896588,2021-06-15 16:48:54.253
419,-0.2722075534197299,-2.024619293508736,9.814653256912138,2021-06-15 16:48:54.153
420,-0.09822463536296278,-2.0002663309544544,9.99472524162909,2021-06-15 16:48:54.053
421,-0.03784886569066792,-1.8135817085829693,9.936610358225147,2021-06-15 16:48:53.953
422,-0.23360154565517766,-1.5958217285881502,9.743396200234853,2021-06-15 16:48:53.843
423,-0.34933169125355823,-1.4775936934379037,9.557217742219594,2021-06-15 16:48:53.743
424,-0.203449954925913,-1.449748744361504,9.926252085773978,2021-06-15 16:48:53.643
425,-0.1608890594709318,-1.472917620456002,9.983730519962098,2021-06-15 16:48:53.534
426,-0.08527369231476922,-1.4244801366578654,9.79996482473531,2021-06-15 16:48:53.423
427,0.07158043089913368,-1.46546503841348,9.98543217336734,2021-06-15 16:48:53.323
428,0.2976260621125961,-1.5674673900440173,9.882148930813152,2021-06-15 16:48:53.223
429,0.23024781753583845,-1.6780309487031548,9.775279248143919,2021-06-15 16:48:53.123
430,-0.10941008516226591,-1.9043055679551206,9.792168116655922,2021-06-15 16:48:53.023
431,-0.10180674139348267,-1.99756844169036,9.613314297616263,2021-06-15 16:48:52.923
432,0.23566497491343563,-2.0160526364186135,9.774535505957882,2021-06-15 16:48:52.824
433,0.3352388248656619,-1.730772931936067,9.74718389191094,2021-06-15 16:48:52.703
434,0.2536278434721506,-1.9038678201727932,9.763273272105145,2021-06-15 16:48:52.593
435,0.2791573134555483,-2.215656050479589,9.631954231855175,2021-06-15 16:48:52.493
436,0.21763691228360105,-1.9209513936309586,9.550470641844589,2021-06-15 16:48:52.383
437,0.3512651010466834,-2.147551426977487,9.817636210258167,2021-06-15 16:48:52.273
438,0.47093279775138086,-1.9998643250563446,9.726226614161224,2021-06-15 16:48:52.173
439,0.45528320081629303,-2.3308444886192827,9.739632970929556,2021-06-15 16:48:52.073
440,0.5419051727615001,-2.589958323464885,9.335188326156842,2021-06-15 16:48:51.973
441,-0.007493759615483153,-2.4745432583343048,9.897128810658096,2021-06-15 16:48:51.873
442,0.26395609648499985,-2.304659900676104,10.434282516159369,2021-06-15 16:48:51.773
443,1.5496187702387338,-2.0870663843169113,10.609564128723552,2021-06-15 16:48:51.663
444,2.2083107599843608,-2.0459692187562264,9.654006233903612,2021-06-15 16:48:51.563
445,1.3003096007339146,-2.202094235517167,9.202611820268414,2021-06-15 16:48:51.463
446,0.6139706954579305,-2.289290736196837,10.30685963912766,2021-06-15 16:48:51.363
447,1.0121503509969014,-1.5264794760520068,9.660394179826367,2021-06-15 16:48:51.263
448,1.6421031081265622,-1.6997927170430671,9.386158156279507,2021-06-15 16:48:51.163
449,1.346493799146455,-1.8888388045224378,10.222258526106657,2021-06-15 16:48:50.963
450,0.6449823536921384,-1.885072480183653,10.221944847528526,2021-06-15 16:48:50.853
451,0.7176732111951631,-1.5662886100654374,10.779602443086665,2021-06-15 16:48:50.853
452,1.2039177356359847,-1.662002973091719,9.721267130217353,2021-06-15 16:48:50.753
453,0.9793246623388792,-2.618607494550186,9.819211333300881,2021-06-15 16:48:50.652
454,0.5009480263816701,-2.3584157073107437,9.015155764517738,2021-06-15 16:48:50.553
455,-0.489788190451363,-1.919989056747101,9.548418313109108,2021-06-15 16:48:50.452
456,-0.6730156152868041,-1.5857707430936556,9.751396733462672,2021-06-15 16:48:50.352
457,-0.32684474829561205,-1.7894425619124923,10.01692493766855,2021-06-15 16:48:50.253
458,-0.5602468270228109,-2.0169114708035463,9.971007815691713,2021-06-15 16:48:50.152
459,-0.09915655194066875,-1.6707528349558194,9.894973357392102,2021-06-15 16:48:50.042
460,-0.06790331382248205,-1.5920937825931785,10.057518859982215,2021-06-15 16:48:49.932
461,-0.5208093613078772,-1.9002078637240798,9.226224507873876,2021-06-15 16:48:49.822
462,-0.8837825600182474,-2.6283843210099174,9.802539365333299,2021-06-15 16:48:49.623
463,-0.9886811558312583,-2.7369449986355683,9.806934879255229,2021-06-15 16:48:49.622
464,-0.8119011753767456,-2.4841893495342635,9.470354716340985,2021-06-15 16:48:49.422
465,-0.6197612152326408,-2.570745686274134,9.761016947994456,2021-06-15 16:48:49.312
466,-0.9552238378306344,-2.403523728355233,9.12202140988844,2021-06-15 16:48:49.302
467,-1.4562051216630638,-2.455539611525865,9.822363688797475,2021-06-15 16:48:49.102
468,-1.5251787857370511,-2.458357560907863,9.606425078102536,2021-06-15 16:48:49.092
469,-1.4545527447299949,-2.4514148649665843,9.447225444321795,2021-06-15 16:48:48.992
470,-1.596913794177377,-2.5701029747698243,9.635043756822702,2021-06-15 16:48:48.792
471,-1.7479454471099736,-2.7094235081230638,9.595379468082104,2021-06-15 16:48:48.683
472,-1.9047700960019207,-2.5099443141894096,9.200221898620224,2021-06-15 16:48:48.572
473,-1.9346955074280934,-2.546892149627409,9.566211377078941,2021-06-15 16:48:48.562
474,-1.8171293706375509,-2.2656977051005467,9.345674139358007,2021-06-15 16:48:48.362
475,-1.8661504484485687,-2.097968982500561,9.591495776095822,2021-06-15 16:48:48.352
476,-1.7163197302470379,-2.243502443191277,9.71888002299183,2021-06-15 16:48:48.152
477,-2.054238505906471,-1.6327786221336233,9.810776616325894,2021-06-15 16:48:48.142
478,-2.199580650349248,-2.0437339620621384,9.226878766070671,2021-06-15 16:48:48.042
479,-2.4227286354232325,-2.4716115823187073,9.462877869445771,2021-06-15 16:48:47.842
480,-2.5574117280199893,-1.7182974305706855,9.583030147992673,2021-06-15 16:48:47.732
481,-2.290800365065986,-1.9868121064258073,9.682973306651034,2021-06-15 16:48:47.733
482,-2.086979124630324,-2.132346365521037,9.94988810098728,2021-06-15 16:48:47.633
483,-1.765147844891951,-1.523552929698456,9.712843493621802,2021-06-15 16:48:47.532
484,-2.225877248185021,-1.7840199869224236,9.589986724944872,2021-06-15 16:48:47.423
485,-2.5899821592027816,-1.6810005365641465,9.574311752788164,2021-06-15 16:48:47.323
486,-2.7990849719172615,-1.5875066792614398,9.475326529758036,2021-06-15 16:48:47.223
487,-2.519706475491951,-1.8576895372793447,9.455342119047234,2021-06-15 16:48:47.122
488,-2.6157927282404625,-1.4807562603703106,9.616097583147122,2021-06-15 16:48:47.013
489,-2.681238734116608,-1.5590825270015638,9.43083660724016,2021-06-15 16:48:46.912
490,-2.771361362294952,-1.2680257386203344,9.604321231714959,2021-06-15 16:48:46.813
491,-2.624294782524388,-1.5684081708185476,9.760091747985388,2021-06-15 16:48:46.702
492,-2.8908473339053256,-1.5033568698667295,9.552859737863567,2021-06-15 16:48:46.603
493,-2.9218537889616445,-1.416966329666126,9.48598262554723,2021-06-15 16:48:46.503
494,-2.812729577600173,-1.4039262525687581,9.41023572131352,2021-06-15 16:48:46.392
495,-2.6074049555825716,-1.221138548945012,9.782151611612107,2021-06-15 16:48:46.293
496,-2.361483575583483,-1.0011914937786237,9.461132427883369,2021-06-15 16:48:46.193
497,-2.653473820724196,-1.3382433813123464,9.34282181639454,2021-06-15 16:48:46.092
498,-2.4415262830540243,-0.9606428224179648,9.833039049823448,2021-06-15 16:48:45.993
499,-1.7730908710285607,-1.0957429684268312,9.550896863638242,2021-06-15 16:48:45.883
500,-1.6180354210664802,-1.208498044766908,10.010046445868387,2021-06-15 16:48:45.783
501,-1.2086838017212653,-1.1983559554791294,9.715508832955608,2021-06-15 16:48:45.683
502,-1.149668190658263,-1.0978581887042536,9.87368009450785,2021-06-15 16:48:45.593
503,-1.231912710519148,-1.3372852418625003,9.596526590159916,2021-06-15 16:48:45.453
504,-1.3998852134112594,-0.8925472190881019,9.885912650244448,2021-06-15 16:48:45.353
505,-1.2652081025844222,-1.239469610810159,9.815885920423883,2021-06-15 16:48:45.253
506,-1.048347743722464,-1.1572860880046116,10.244919422521653,2021-06-15 16:48:45.153
507,-1.1129969041669163,-0.9929062288275707,9.94896625583129,2021-06-15 16:48:45.043
508,-1.2433094639915279,-1.0312916379861155,9.86722945722136,2021-06-15 16:48:44.942
509,-0.9358135169058288,-1.1227881542301077,10.037173124866648,2021-06-15 16:48:44.843
510,-0.9438630329472186,-1.3120702590899729,9.776255179022646,2021-06-15 16:48:44.733
511,-1.015013570253556,-1.0322923333961551,9.580100491525634,2021-06-15 16:48:44.633
512,-0.6411737608891601,-0.8936266031175926,9.713612448552482,2021-06-15 16:48:44.533
513,-0.22121694466832054,-1.30208626730133,10.170661359950302,2021-06-15 16:48:44.423
514,0.029653370962293923,-1.3185516554345673,9.831661825558342,2021-06-15 16:48:44.323
515,-0.31074102666010783,-1.1345632956584075,10.09943592453919,2021-06-15 16:48:44.223
516,-0.6475937373367229,-1.3367679299308142,9.540140087092919,2021-06-15 16:48:44.123
517,-0.9400283647438228,-1.4956390907042705,9.887907768323853,2021-06-15 16:48:44.023
518,-1.190169897515364,-1.317731206063749,10.02327453496636,2021-06-15 16:48:43.923
519,-1.077913841301998,-1.5340717567646074,9.911189244864506,2021-06-15 16:48:43.812
520,-1.0389238818373,-1.435129323221548,9.790359317747262,2021-06-15 16:48:43.703
521,-1.0605177674885764,-1.4903875856412117,9.90684085917095,2021-06-15 16:48:43.602
522,-1.2715304668517995,-1.5959322671124654,9.825477470580791,2021-06-15 16:48:43.503
523,-1.3757437052483485,-1.5538597202981594,9.868143806426815,2021-06-15 16:48:43.393
524,-1.2495516836626113,-1.4740779690422858,9.903697241701266,2021-06-15 16:48:43.293
525,-1.2220592216876394,-1.8148022819522787,9.950940187208701,2021-06-15 16:48:43.183
526,-1.0098089987478323,-1.464125007392635,9.823832032924352,2021-06-15 16:48:43.083
527,-1.2201763366510294,-1.4221784385472542,9.759556027178338,2021-06-15 16:48:42.982
528,-1.4000502204515142,-1.737078547594745,10.147575312173974,2021-06-15 16:48:42.873
529,-0.9246087580938576,-1.3388642204451595,9.97827929224625,2021-06-15 16:48:42.763
530,-1.0091380279700057,-1.7183957267261372,9.875619975448863,2021-06-15 16:48:42.663
531,-1.2128950689566202,-1.320911333688091,8.944599997895885,2021-06-15 16:48:42.552
532,-1.6211264958982305,-1.595152530889624,10.215701528497487,2021-06-15 16:48:42.443
533,-0.941019923607324,-1.7900163668681959,9.90451713161017,2021-06-15 16:48:42.343
534,-0.6156553058194523,-1.4427116490567355,10.08402479800213,2021-06-15 16:48:42.243
535,-0.8008312550510632,-1.5149858640623686,8.90441442143088,2021-06-15 16:48:42.143
536,-0.9665412240909153,-1.5899523138646363,9.99179139258366,2021-06-15 16:48:42.043
537,-0.6734890679660213,-1.6043388792086328,9.947908109493337,2021-06-15 16:48:41.943
538,-0.2653595798760504,-1.7788375484931191,9.968690501437232,2021-06-15 16:48:41.833
539,-0.20099590411504953,-1.7853493538308958,9.582021618858308,2021-06-15 16:48:41.733
540,-0.3243977771817246,-2.392926594605854,9.432080855670975,2021-06-15 16:48:41.633
541,-0.5074941251703473,-2.4824573215537797,9.883012461888477,2021-06-15 16:48:41.533
542,-0.1939737787139717,-2.505096416160051,9.723411673424941,2021-06-15 16:48:41.422
543,-0.5780949750191366,-2.492396266217655,9.492778159884747,2021-06-15 16:48:41.323
544,-0.777956257099301,-2.33043548727102,9.997361322184018,2021-06-15 16:48:41.222
545,-0.08679981873752052,-2.3559423897147784,9.375269832186051,2021-06-15 16:48:41.123
546,-0.1713234185435042,-2.365806719534324,9.751417042289688,2021-06-15 16:48:41.023
547,-0.6026184244199915,-2.467876998847103,9.75438498571191,2021-06-15 16:48:40.913
548,0.028173042267548132,-2.5254599530705506,9.798535319940465,2021-06-15 16:48:40.803
549,0.3931552992320191,-2.322076645469571,9.356348733174585,2021-06-15 16:48:40.702
550,0.1060737344086986,-2.4004480940280146,9.68134249376509,2021-06-15 16:48:40.593
551,-0.24455551157401811,-2.4139900490531243,9.359282947603324,2021-06-15 16:48:40.492
552,-0.3457455261218305,-2.369625308948524,9.777209431906204,2021-06-15 16:48:40.393
553,-0.02414929752116146,-2.460841944018813,9.390712603649334,2021-06-15 16:48:40.283
554,0.07105898645481168,-2.4293333782028186,9.629405889461776,2021-06-15 16:48:40.183
555,-0.20832791319057575,-2.4178580137453816,9.631480465864984,2021-06-15 16:48:40.073
556,0.04170547162107119,-2.5523678911529943,9.802501309426436,2021-06-15 16:48:39.973
557,0.07810206075443982,-2.5405670438108365,9.336316257476483,2021-06-15 16:48:39.773
558,-0.2616649389788024,-2.496914481096423,10.244060723299642,2021-06-15 16:48:39.762
559,0.008262092099575735,-2.3920796314469817,9.512508036131658,2021-06-15 16:48:39.563
560,0.019432181639763124,-2.609003551840106,9.923517840130067,2021-06-15 16:48:39.453
561,-0.5066278488351592,-2.5411547414969746,9.506370720264936,2021-06-15 16:48:39.453
562,-0.22322171823881898,-2.5927056898544034,9.720225939200459,2021-06-15 16:48:39.353
563,0.12602532567652003,-2.8467643132005978,9.46282873499878,2021-06-15 16:48:39.252
564,-0.511515193468844,-3.0753436261697846,9.92983421843672,2021-06-15 16:48:39.142
565,-0.24049678081849124,-3.0035124834594793,9.577698383304046,2021-06-15 16:48:39.043
566,0.0374647497199454,-2.9834374855381345,9.615326886537922,2021-06-15 16:48:38.943
567,-0.5040523560058923,-3.144408431044283,10.081864493912931,2021-06-15 16:48:38.833
568,-0.15417738512861479,-3.2708989805329067,9.385556598434691,2021-06-15 16:48:38.722
569,-0.0986576069525551,-3.3504578267714877,9.516321404285318,2021-06-15 16:48:38.623
570,-0.31884833157680537,-3.199069482229605,9.051564927443835,2021-06-15 16:48:38.523
571,-0.3832764166400884,-3.6013892700758134,9.425272232285629,2021-06-15 16:48:38.412
572,-0.2907161562720748,-3.6946372688377274,9.37290050225629,2021-06-15 16:48:38.303
573,-0.3734678474896407,-3.77744077510101,9.570436934936819,2021-06-15 16:48:38.203
574,-0.41650030306512975,-3.8807418290072255,9.32281012834357,2021-06-15 16:48:38.103
575,-0.2753179255388194,-3.932825953680329,9.28264044122287,2021-06-15 16:48:37.902
576,-0.48482643079472165,-3.869245172252556,9.457620922884146,2021-06-15 16:48:37.793
577,-0.41190143711605787,-3.9303537732376634,9.407012975106717,2021-06-15 16:48:37.793
578,-0.3727473561997079,-3.964254220887619,9.407637448083243,2021-06-15 16:48:37.693
579,-0.2640498474160322,-3.916110046395521,9.428434271811497,2021-06-15 16:48:37.592
580,-0.36227877426763966,-3.808321833586767,9.120372237168317,2021-06-15 16:48:37.393
581,-0.7478414954426813,-3.8789168360601645,9.28636273486752,2021-06-15 16:48:37.382
582,-0.7166899549248738,-3.9236819376205765,9.272378175720469,2021-06-15 16:48:37.283
583,-0.6225342496400492,-3.9394595695308356,9.360052709543256,2021-06-15 16:48:37.183
584,-0.7308965885847265,-3.87058218451299,9.043711521737723,2021-06-15 16:48:37.082
585,-0.9442554872440567,-3.6456696778457096,9.47944709230513,2021-06-15 16:48:36.973
586,-0.9305457815986153,-3.366064720643134,9.093730107540066,2021-06-15 16:48:36.872
587,-1.1149439273528805,-3.4069513183572795,9.38482563147242,2021-06-15 16:48:36.763
588,-1.5131830908048245,-3.3218467207599143,9.270124077258021,2021-06-15 16:48:36.663
589,-1.7881018893076481,-3.02884162637987,9.092957772519215,2021-06-15 16:48:36.562
590,-1.8248771231693224,-2.8684335842831206,9.34850182755632,2021-06-15 16:48:36.463
591,-1.8013598673814784,-3.001391096098116,9.614976243348236,2021-06-15 16:48:36.363
592,-1.7398068706559038,-2.941659585550975,9.328894516518682,2021-06-15 16:48:36.253
593,-1.9855688586888598,-2.8076851653674253,9.540046782666824,2021-06-15 16:48:36.153
594,-1.5239994368136593,-2.5684675004677624,9.338074972271658,2021-06-15 16:48:36.053
595,-1.492659105724147,-2.586072617815919,9.721645376331482,2021-06-15 16:48:35.943
596,-1.8465263676909482,-2.527345276995166,9.340162503110376,2021-06-15 16:48:35.842
597,-2.0831504962496457,-2.532503671662583,9.282923564408007,2021-06-15 16:48:35.733
598,-2.1271112050694576,-2.879546343592822,9.299847723714942,2021-06-15 16:48:35.633
599,-2.7367645244736467,-2.80054576045384,9.386702878822906,2021-06-15 16:48:35.533
600,-2.7845485453556638,-2.694586130165155,9.121031853569558,2021-06-15 16:48:35.423
601,-3.1860452033817794,-2.752333067582498,9.55142627349222,2021-06-15 16:48:35.312
602,-2.28548489875163,-2.726081887243096,9.459233513277415,2021-06-15 16:48:35.202
603,-2.45016014989117,-2.5953310587176164,9.221496928813186,2021-06-15 16:48:35.103
604,-2.702027341620797,-2.6903211252091905,9.11699607370408,2021-06-15 16:48:34.992
605,-2.7006377477092327,-2.748739398736853,9.36487841564232,2021-06-15 16:48:34.893
606,-2.7816277991937417,-2.474364945349911,9.125163218133604,2021-06-15 16:48:34.782
607,-3.005175923640245,-2.441546391137561,9.483334201068052,2021-06-15 16:48:34.682
608,-2.7066783144058872,-2.686755459816235,9.767020924551154,2021-06-15 16:48:34.583
609,-2.4621606506645453,-2.353313458815345,9.214845550490463,2021-06-15 16:48:34.483
610,-2.910073311654135,-1.9923439916276342,8.8504066976895,2021-06-15 16:48:34.382
611,-3.5292256190447677,-2.469902427361341,9.775377946018663,2021-06-15 16:48:34.272
612,-2.761727706526993,-3.004981948613121,9.161620069946537,2021-06-15 16:48:34.173
613,-2.9332610691528993,-2.252131478195335,9.308971267279002,2021-06-15 16:48:34.073
614,-2.9836388237571767,-2.012902426145281,9.13394677266569,2021-06-15 16:48:33.963
615,-3.3729309965418066,-1.979327855377703,9.791072159257231,2021-06-15 16:48:33.863
616,-3.2203747290049147,-1.98233008866482,9.6461824500143,2021-06-15 16:48:33.753
617,-3.1377666666589397,-1.5829554418274663,9.294525800860951,2021-06-15 16:48:33.653
618,-3.6930092879940206,-1.407433411302574,9.502263458755456,2021-06-15 16:48:33.553
619,-2.9940386461450497,-1.48062907338044,9.069082345365837,2021-06-15 16:48:33.452
620,-2.692149643964333,-1.2773628916057227,9.78524032444742,2021-06-15 16:48:33.353
621,-2.643806109344475,-1.4265668322370653,9.577804090202324,2021-06-15 16:48:33.243
622,-3.2137836266505575,-1.2541282659042845,9.807677580276827,2021-06-15 16:48:33.143
623,-2.7151360677997536,-0.7644774137667723,9.530602299079037,2021-06-15 16:48:33.042
624,-2.0518595324925224,-0.893211104506273,9.770342211214716,2021-06-15 16:48:32.942
625,-1.7963697088339499,-0.9286392968200814,9.78269120220536,2021-06-15 16:48:32.833
626,-1.4285828176009614,-0.8129512345732133,9.617622305488082,2021-06-15 16:48:32.732
627,-1.5319117047805357,-0.9979274499582904,9.634433108631415,2021-06-15 16:48:32.632
628,-1.8954530596923882,-1.019290048167865,9.843952606233882,2021-06-15 16:48:32.533
629,-1.9359835097098044,-1.1259510580971797,10.10123446876007,2021-06-15 16:48:32.423
